V0	Vf	V_sent	D	dt
-4.576921	-3.504692	-3.500000	1163.651367	0.324530
-4.471000	-3.519273	-3.500000	1031.615820	0.266870
-4.374506	-3.505486	-3.500000	986.494238	0.255758
-4.286750	-3.508616	-3.500000	856.035352	0.238248
-4.175250	-3.510981	-3.500000	821.819727	0.237655
-4.067565	-3.518835	-3.500000	720.907227	0.207335
-3.977468	-3.528049	-3.500000	647.294434	0.188236
-3.866303	-3.510659	-3.500000	623.275488	0.169813
-3.783736	-3.515749	-3.500000	503.882324	0.151398
-3.690751	-3.508436	-3.500000	471.087305	0.144978
-3.580036	-3.521257	-3.500000	261.804395	0.080684
-5.985943	-3.410827	-3.400000	2445.909473	0.560179
-5.876349	-3.410326	-3.400000	2302.452441	0.592317
-5.761007	-3.416750	-3.400000	2242.567969	0.533701
-5.685262	-3.412241	-3.400000	2138.214746	0.516446
-5.571871	-3.414838	-3.400000	2057.581641	0.485159
-5.468175	-3.413639	-3.400000	1952.500098	0.466698
-5.374585	-3.418276	-3.400000	1928.350781	0.483307
-5.281983	-3.427143	-3.400000	1779.507129	0.464653
-5.170189	-3.406620	-3.400000	1674.289160	0.420774
-5.065576	-3.422741	-3.400000	1543.679785	0.405134
-4.979170	-3.426331	-3.400000	1465.943164	0.364665
-4.870846	-3.422640	-3.400000	1345.906250	0.375900
-4.763377	-3.428671	-3.400000	1356.784961	0.342242
-4.671387	-3.426638	-3.400000	1271.224902	0.327060
-4.561101	-3.424996	-3.400000	1163.999902	0.309911
-4.467088	-3.417099	-3.400000	1067.677637	0.311220
-4.369989	-3.407547	-3.400000	1035.621387	0.275616
-4.267527	-3.408220	-3.400000	987.502148	0.268201
-4.182772	-3.413974	-3.400000	915.708203	0.274325
-4.069932	-3.416533	-3.400000	787.149805	0.227307
-3.961230	-3.418074	-3.400000	700.234668	0.200781
-3.880952	-3.414221	-3.400000	628.620215	0.180893
-3.766566	-3.415161	-3.400000	557.293164	0.179474
-3.693236	-3.414834	-3.400000	501.542969	0.161323
-3.574108	-3.417076	-3.400000	482.768066	0.153158
-3.478775	-3.421973	-3.400000	346.576465	0.109824
-5.985314	-3.307277	-3.300000	2469.996191	0.588422
-5.885240	-3.305326	-3.300000	2366.569629	0.550539
-5.769735	-3.316953	-3.300000	2331.129590	0.543825
-5.678016	-3.314379	-3.300000	2199.513379	0.539319
-5.551849	-3.316223	-3.300000	2081.224316	0.491392
-5.486131	-3.319985	-3.300000	1994.566602	0.476069
-5.371591	-3.313628	-3.300000	1909.498535	0.481339
-5.292229	-3.313031	-3.300000	1808.316895	0.479109
-5.183967	-3.315549	-3.300000	1722.199316	0.474679
-5.069100	-3.324335	-3.300000	1647.990137	0.460534
-4.975018	-3.319140	-3.300000	1552.323242	0.389687
-4.882199	-3.320559	-3.300000	1480.607617	0.377905
-4.755145	-3.332055	-3.300000	1355.940723	0.356951
-4.656946	-3.332898	-3.300000	1297.785938	0.347816
-4.572738	-3.336818	-3.300000	1187.919531	0.320278
-4.472296	-3.328695	-3.300000	1154.305957	0.306851
-4.354048	-3.305771	-3.300000	1110.672266	0.319354
-4.294401	-3.312593	-3.300000	1009.604004	0.265219
-4.182486	-3.306687	-3.300000	915.163867	0.261999
-4.072491	-3.322563	-3.300000	829.054199	0.235937
-3.971834	-3.309052	-3.300000	788.475293	0.237118
-3.880415	-3.318603	-3.300000	709.578320	0.209421
-3.784492	-3.311422	-3.300000	673.279688	0.182778
-3.681660	-3.315449	-3.300000	530.941504	0.175259
-3.575188	-3.307817	-3.300000	521.544727	0.153707
-3.488079	-3.317710	-3.300000	445.764453	0.135068
-3.374025	-3.331318	-3.300000	235.807324	0.077390
-5.951563	-3.212876	-3.200000	2590.487012	0.591998
-5.877544	-3.205127	-3.200000	2467.644824	0.594272
-5.754295	-3.217758	-3.200000	2333.262207	0.551051
-5.663128	-3.219018	-3.200000	2281.124316	0.552307
-5.569104	-3.212343	-3.200000	2191.824512	0.521973
-5.462219	-3.214960	-3.200000	2046.202539	0.489575
-5.387255	-3.209454	-3.200000	2010.895117	0.472364
-5.290027	-3.217567	-3.200000	1884.164258	0.486746
-5.172875	-3.210576	-3.200000	1760.325879	0.448664
-5.081345	-3.213408	-3.200000	1744.167187	0.476657
-4.966656	-3.225351	-3.200000	1582.326172	0.390922
-4.867707	-3.208745	-3.200000	1515.675195	0.400832
-4.789600	-3.221914	-3.200000	1429.271875	0.377726
-4.690586	-3.222377	-3.200000	1370.890820	0.381934
-4.567915	-3.219691	-3.200000	1292.092187	0.330163
-4.471733	-3.217075	-3.200000	1145.543164	0.366053
-4.346337	-3.241017	-3.200000	1053.332617	0.320607
-4.265684	-3.206097	-3.200000	1086.004590	0.308647
-4.163992	-3.212417	-3.200000	924.273828	0.287199
-4.076473	-3.214279	-3.200000	888.168262	0.282713
-3.975622	-3.210410	-3.200000	809.718164	0.258244
-3.881283	-3.215232	-3.200000	719.806543	0.238525
-3.774551	-3.211084	-3.200000	711.562695	0.214295
-3.681980	-3.217367	-3.200000	605.276367	0.186231
-3.581027	-3.212217	-3.200000	562.621973	0.171564
-3.468846	-3.213831	-3.200000	484.216113	0.186140
-3.371776	-3.208931	-3.200000	420.752734	0.155637
-3.282136	-3.215180	-3.200000	337.242285	0.108736
-5.966160	-3.115203	-3.100000	2599.429492	0.613187
-5.870133	-3.122303	-3.100000	2446.434961	0.576900
-5.759951	-3.107369	-3.100000	2402.696484	0.584110
-5.641678	-3.113683	-3.100000	2246.272266	0.571906
-5.579794	-3.115472	-3.100000	2156.439648	0.544930
-5.468324	-3.117048	-3.100000	2088.166211	0.528303
-5.387208	-3.106191	-3.100000	2013.186523	0.495925
-5.272876	-3.122943	-3.100000	1880.896777	0.508933
-5.182439	-3.119368	-3.100000	1830.505371	0.470165
-5.073270	-3.106182	-3.100000	1746.328809	0.477094
-4.975183	-3.117811	-3.100000	1669.840234	0.457244
-4.883457	-3.118637	-3.100000	1591.969434	0.414593
-4.768813	-3.124365	-3.100000	1478.977637	0.433497
-4.673393	-3.125829	-3.100000	1357.955664	0.377851
-4.571495	-3.127817	-3.100000	1203.590625	0.355817
-4.478758	-3.118901	-3.100000	1240.079102	0.367836
-4.376226	-3.127485	-3.100000	1154.217285	0.338250
-4.281967	-3.124981	-3.100000	1077.963867	0.297561
-4.195193	-3.111259	-3.100000	1071.650293	0.299871
-4.083164	-3.106999	-3.100000	954.273242	0.285560
-3.994521	-3.101399	-3.100000	890.825391	0.254634
-3.874234	-3.109919	-3.100000	818.714453	0.243951
-3.782761	-3.122496	-3.100000	737.813184	0.233879
-3.676780	-3.103577	-3.100000	662.892480	0.206762
-3.580219	-3.120366	-3.100000	603.304590	0.181610
-3.485483	-3.115449	-3.100000	489.272559	0.170100
-3.361470	-3.116658	-3.100000	438.894043	0.143668
-3.271642	-3.108358	-3.100000	483.078809	0.141638
-3.194084	-3.113693	-3.100000	326.573633	0.114658
-5.961564	-3.010288	-3.000000	2657.997656	0.621675
-5.854286	-3.014267	-3.000000	2524.417188	0.601055
-5.772476	-3.007050	-3.000000	2451.753418	0.582776
-5.683239	-3.017516	-3.000000	2274.980273	0.598287
-5.579946	-3.005057	-3.000000	2260.571094	0.587720
-5.466016	-3.007754	-3.000000	2227.794824	0.539263
-5.369448	-3.010744	-3.000000	2066.537402	0.551273
-5.277651	-3.022533	-3.000000	1971.878223	0.488100
-5.149635	-3.027115	-3.000000	1826.940332	0.524112
-5.064474	-3.013903	-3.000000	1756.489160	0.465114
-4.955484	-3.017250	-3.000000	1691.017773	0.470760
-4.874915	-3.013574	-3.000000	1623.176855	0.445173
-4.777910	-3.014898	-3.000000	1494.975098	0.410400
-4.673508	-3.022712	-3.000000	1416.653418	0.395757
-4.567932	-3.021918	-3.000000	1359.281738	0.385308
-4.462677	-3.029129	-3.000000	1282.917480	0.396849
-4.383982	-3.034277	-3.000000	1178.118848	0.329899
-4.282301	-3.032288	-3.000000	1046.894727	0.310730
-4.160073	-3.039428	-3.000000	1009.329297	0.320464
-4.083047	-3.006389	-3.000000	1025.650488	0.312557
-3.972169	-3.005561	-3.000000	924.940820	0.283884
-3.876523	-3.006447	-3.000000	853.156055	0.274350
-3.767483	-3.002492	-3.000000	818.379395	0.242485
-3.660137	-3.009622	-3.000000	734.471582	0.239989
-3.582596	-3.018068	-3.000000	601.564355	0.195518
-3.480126	-3.018004	-3.000000	572.283984	0.184349
-3.378617	-3.019766	-3.000000	519.941797	0.166859
-3.291112	-3.006839	-3.000000	434.545703	0.155088
-3.186468	-3.019927	-3.000000	427.409570	0.145157
-3.057838	-3.014839	-3.000000	296.256152	0.112915
-5.967800	-2.910352	-2.900000	2644.560547	0.670881
-5.872014	-2.923576	-2.900000	2570.655566	0.622172
-5.774244	-2.914262	-2.900000	2488.082812	0.634069
-5.669839	-2.907049	-2.900000	2416.091113	0.597628
-5.551856	-2.912388	-2.900000	2279.363477	0.570210
-5.488117	-2.916242	-2.900000	2237.233594	0.582892
-5.388058	-2.924942	-2.900000	2113.104785	0.530681
-5.289074	-2.909413	-2.900000	1975.153711	0.570506
-5.192616	-2.921274	-2.900000	1925.543457	0.514422
-5.077592	-2.911111	-2.900000	1863.227832	0.492406
-4.967408	-2.919381	-2.900000	1761.189453	0.470152
-4.862759	-2.909087	-2.900000	1718.020996	0.486912
-4.766245	-2.909242	-2.900000	1560.499121	0.441477
-4.652985	-2.918469	-2.900000	1488.640039	0.430413
-4.593951	-2.920313	-2.900000	1415.297070	0.379549
-4.489359	-2.918004	-2.900000	1309.268262	0.402294
-4.393701	-2.918189	-2.900000	1288.557324	0.356194
-4.272423	-2.927951	-2.900000	1185.758789	0.331961
-4.187219	-2.932383	-2.900000	1094.226953	0.341303
-4.076566	-2.932100	-2.900000	1034.316309	0.304404
-3.963476	-2.906496	-2.900000	978.003223	0.285309
-3.888214	-2.907299	-2.900000	914.925781	0.283960
