V0	Vf	V_sent	D	dt	triple_id
5.586716	1.006300	1.000000	1289.377457	0.504767	204.000000
5.769817	0.999488	1.000000	1514.012709	0.384647	205.000000
5.953096	1.008738	1.000000	1481.986091	0.394767	206.000000
6.150619	1.022273	1.000000	1566.364829	0.389006	207.000000
6.350554	0.999347	1.000000	1662.974290	0.416338	208.000000
6.548924	1.009993	1.000000	1741.974051	0.416094	209.000000
6.763178	1.011717	1.000000	1756.535485	0.419164	210.000000
6.951543	1.007871	1.000000	1913.814144	0.426221	211.000000
0.001461	1.170997	1.200000	103.842638	0.227659	212.000000
0.173650	1.182621	1.200000	126.557747	0.216274	213.000000
0.363638	1.177420	1.200000	143.378139	0.206841	214.000000
0.586378	1.171876	1.200000	157.138808	0.195829	215.000000
0.746046	1.170025	1.200000	153.714823	0.161784	216.000000
0.991643	1.182418	1.200000	161.499616	0.154780	217.000000
1.390423	1.212345	1.200000	225.864706	0.150091	218.000000
1.582938	1.219063	1.200000	230.210434	0.147426	219.000000
1.789883	1.206635	1.200000	288.944036	0.163142	220.000000
1.960087	1.203914	1.200000	330.764365	0.181508	221.000000
2.171675	1.208428	1.200000	372.991140	0.185101	222.000000
2.385318	1.215637	1.200000	670.476320	0.416088	223.000000
2.575993	1.224107	1.200000	576.406831	0.235264	224.000000
2.756618	1.200493	1.200000	503.235638	0.216032	225.000000
2.967053	1.205619	1.200000	552.484397	0.235875	226.000000
3.151492	1.219373	1.200000	612.943727	0.236978	227.000000
3.385244	1.209291	1.200000	672.931318	0.259690	228.000000
3.583387	1.199992	1.200000	709.585432	0.267064	229.000000
3.759956	1.215725	1.200000	772.977378	0.265456	230.000000
3.940713	1.227814	1.200000	830.874064	0.273194	231.000000
4.176093	1.199572	1.200000	915.686810	0.302265	232.000000
4.365142	1.216585	1.200000	954.500613	0.303674	233.000000
4.568723	1.200069	1.200000	1018.927614	0.318986	234.000000
4.750674	1.196996	1.200000	1028.159145	0.330415	235.000000
4.966673	1.216306	1.200000	1104.058190	0.331264	236.000000
